nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
110.88137880172923,114.49322887772215,117.86927210349191,110.50004895163991,105.42658213037706,109.71900306597111,125.1399323676243,115.9253357754213,96.9026004658375,115.0317835958889,138.6874830436109,151.48874468997633,77.47340046506486,147.05866460785344,142.77957242971962,197.7114922878582,67.69844574917994,196.42536906197176,160.49375917070736,220.20831171577706,54.94217075340524,247.2007934306672,123.63203491664379,239.67355190466213,84.38103169957927,238.01501697596564,128.1555985929244,290.308332682973,77.64443319353651,292.1087121842226,161.35400554117186,230.69378678409205,56.843261187934225,264.3032298795354
110.97834075402054,117.07108674438096,117.65178858570515,110.34145577032945,104.86672434600504,109.85679274775279,125.01976766840883,117.78878259279574,96.64691581209578,116.68310189635051,137.29011173856262,150.43143335323012,77.37142647917135,146.70740237411124,142.77797847877852,197.36619232613592,67.76426554629528,199.03241665521796,157.53917109194538,213.7044023673178,56.26464616095326,253.31172421325905,125.64301681823632,239.06625280558274,86.02739471592457,238.67589049718484,126.36703691977758,286.35919495226426,79.9807517971608,287.1551019475467,110.2012031826914,268.4642593158524,57.1800101122408,267.1210150631759
110.77780766030133,116.88271600677466,117.70672072550731,111.28219875526834,104.2075947048248,111.54406966458839,125.19421241372577,117.1125679479059,96.36200821983483,116.38532095645024,137.6951564939089,151.26320311847408,76.96872032624934,147.21064851972884,138.99447119455183,200.02023303803165,68.23114257915682,197.95987296637654,153.58330664954593,212.78002146274522,55.25809613750373,253.68738425306194,126.52473204099336,240.92851423421556,86.42945920233147,240.54015378954722,129.52128165711073,292.93132616210613,80.76372991603769,292.3972940231811,62.77594740149184,266.8633983913696,57.434509314197854,269.5142725627835
109.83709902569356,117.71312463853447,117.46282127438622,112.6615770166462,103.63892851427461,112.29774861790993,125.0301008467009,117.45110029387243,95.92094171460087,116.22262487198068,137.3374558617494,151.43471812375452,76.37776784391556,147.11484087076215,142.27210755493596,204.03051460531827,66.69647304566608,197.33909255868545,169.09078122982308,200.16578904286885,53.73578898008393,250.44028176121805,127.48761221561071,241.3567499943763,84.92757393104495,241.04067727880772,135.79806349785662,288.68116724507735,71.31837287025884,286.5995038372823,61.705747687956176,267.4421510445819,56.9021108110871,269.6354752879178
109.72891661144939,117.53374834734035,117.38727797371389,112.630525546917,103.59770680806088,112.18059423498796,125.105880027024,117.58147882064493,96.01632321113031,116.16827138965324,137.15020661234865,151.2303498895136,76.9111339098448,146.91318554053203,142.52791801595174,203.42606593314497,66.49019706055435,197.42006477710464,170.15586616693838,198.50248075703684,55.0676016794725,252.89836613302822,127.59548788643835,241.43325730561463,85.18161224093075,241.2652264491139,135.52905274501708,289.098571007995,71.36368813072941,287.5295235284289,180.78774125783272,198.8396071694205,57.463750227116286,270.6560399552045
109.83061863385622,117.56830511716504,117.19942430702638,113.05936161983564,103.86800691567609,112.64146300732529,125.09306595333223,118.25745699675075,96.2530854976489,116.90713964334901,136.32754470091663,152.1256153657474,76.41916890263609,146.79421575661374,143.3025309743328,205.2023684077154,66.75077435874205,196.9364583906975,175.32883534986027,197.74689894861135,55.163515100536564,249.34013730490472,128.1914753578784,241.1579085653373,85.78473728050872,241.2495218187545,135.51320229498677,289.2024856360248,78.24027361665571,287.8745103712628,178.1831707985112,202.6119368548768,57.7963004118395,269.7465031088432
109.95068392752445,117.19780418913427,117.21362923936923,112.68778237602551,104.04953685230511,112.26099022625255,124.91651200825419,117.98659212048754,96.15085903503928,116.89650989759835,136.02656861146033,152.57949191367098,75.66761565877887,147.18707731754208,142.62368459807342,204.66252506322567,66.48090086949631,197.64738937467433,174.15574316230897,199.06282730756618,54.605561790835154,251.40345288330124,128.26218782923587,241.0393269815333,86.1682945206255,241.4600623467866,135.86844002709114,288.6149470654157,78.30960324193578,287.527548431078,176.99754583088009,203.59165562371115,57.74510379798057,270.49672568893936
109.4719311672777,118.01917546680363,116.7210481126682,113.16399025191268,104.07252936190277,112.73941296984889,124.41995003443691,117.70315484590277,96.04303420372906,116.78571945263985,134.8680091722785,150.80008489233387,76.17034512029352,146.89510880305164,140.09918917995853,199.8206530972876,66.92651151447477,197.62814315249247,169.49527164627654,193.27014787198343,54.77833166180709,247.5445995269071,125.26881687599148,241.11762319295468,85.55231753033874,242.06045809558069,132.44412765320544,287.93765186204763,82.90405502987306,287.942255423216,62.31577859454276,267.8778471986219,58.3277519173766,270.6411561027309
110.04818203031462,117.5988847381773,116.91294599817022,112.84998897426625,103.77605878506398,112.64734781576118,124.40241660497553,117.89938481451134,96.0350872227563,116.3359838413875,133.84139204025075,151.93727463536655,76.14041531216671,147.1272746528593,138.28247858513149,200.58957557438004,65.90072436624041,198.0003278500648,168.23980371701518,194.68858958949704,57.44274948331145,251.8212643971215,126.56540841659654,240.7182908216869,86.9215186785161,241.35912687377132,134.50806730500466,288.0668529046085,82.62027039448654,287.6604131280512,170.47385068417296,200.88348456162583,61.501992267012945,272.3128424830919
109.35097659952878,117.97170455228859,116.89659040825525,113.14113145973255,103.68121316769195,112.77325859910012,124.89857815784897,117.91196233180051,95.88079288141613,116.87231677969906,134.54177932536925,151.33646279120507,76.2217280903005,146.8558867247349,139.78308683599676,199.229580712926,66.90082412188939,197.13001365468259,178.32587670797056,191.84258766171496,54.665057515440196,246.07949813837254,125.9460520376128,242.04399788929769,86.26791517482059,241.82184580912178,132.11068711413046,288.34314376947486,79.22983882983442,288.3379497193059,181.40224450433507,195.71393250965178,57.832736288032606,270.3597029786549
110.62303921113516,119.6456259468729,116.97106899906889,114.00274579224309,104.48002457420111,113.46331066448992,123.87372458976972,117.31168647006697,96.54293440049415,117.22435884927407,136.05825399699572,149.90450718761736,77.49507148863023,145.92818451803794,149.48175072441265,192.17811889307134,67.88314775287161,196.18356863676001,177.15416493674334,178.76477429638004,58.822269237343285,246.3559346981018,122.57757515205985,236.0234240869644,85.13529492099215,234.92778727131565,130.52953439157085,287.5485428069572,74.06932234577329,285.20658454051795,126.15794328272622,270.28807668060745,58.91240557856923,263.2735225254779
109.32720137111635,118.80750467229262,116.62258677954952,112.7034048077626,103.51520759604563,113.19819675521406,124.98599702958805,118.21386346525983,95.59325332534249,117.6151635259992,136.675707302464,151.87589669574783,78.23637588553194,146.9225921191843,145.06604306274753,197.49973573891165,65.42641140060947,198.47164466818782,169.35016075273205,184.63358464946654,57.01020063294273,249.56906257905874,123.29958296935538,234.89361919171728,84.88428436502765,234.1196331608559,128.26413710569173,288.44750035771466,76.00506701077256,287.3107338725292,125.01802206828859,272.3896971947711,61.708161620682624,267.5720706722945
109.41171469449436,119.6990770533398,116.12330872684393,113.91060222989371,102.83471102603134,114.31390582121323,123.94813048408116,117.87853126060996,95.59317054425838,116.9152169692687,134.50741146497697,148.5253419903435,76.56855255284694,146.44142938364524,146.0378000673526,196.25458530897598,66.01695051370862,197.1960315258952,162.1500500886363,171.11975776534064,57.01592774108297,243.66453086868898,123.47957578145463,235.21628248762838,84.30211227559602,233.84971931245423,127.64343221536762,287.44402793579263,80.25141081763259,283.2793359693568,118.96216972859379,267.46775829450445,58.70188316992626,264.2728410762382
109.33717704475801,119.75162304629374,116.05710157446119,113.92966150939043,102.80335470078668,114.3843801591849,123.909018080849,117.83923858144476,95.51399338670272,116.9261709927022,134.899858119914,148.34743564259682,76.82996225850188,146.81153410428547,145.6537320318092,196.51680492961503,66.04770427261995,196.98684758843294,161.30163465564678,173.06074873566993,56.98826782317299,242.86616265876435,123.16083942226209,235.9818179450325,83.8952828705344,234.44377214252327,126.66183443140274,286.4745922370058,80.46937700160676,283.5231073151885,119.28718126885262,267.09862201213355,58.42039694762906,264.0480621110525
109.15735671332787,119.884618584694,115.99692797137656,113.78385876625696,102.8562510033587,114.23823598277981,123.60952143505018,117.59471393130103,95.36204670509004,116.19644581852563,135.14891238632072,147.0477916673268,76.78865806250896,146.5871697475738,144.66403875237324,196.35874546419754,66.70524368743801,198.67683134242398,161.4822454707177,159.77882511023014,55.33933339401158,248.0617758657885,122.82054721508415,234.5324762046031,84.29893446556545,234.16512953558188,127.37031389511216,284.0914718154337,84.61309107422085,285.94704935313973,120.65431570675247,268.54156032011844,61.244410833264645,265.8707487847606
109.00629837581153,119.57757945515654,115.85489273958164,113.41669995700309,102.96824410717699,114.04110505311463,124.38825997509504,116.74676101194434,95.56975832149718,116.0953830001313,136.0107222620042,148.51600714766607,76.92965349671093,146.51452629615136,143.92084805595516,195.3853220546009,67.37757135096321,199.4985226210651,161.15087210293586,150.4234607333099,53.95748159258187,246.3169500194503,122.79361562919499,236.12148625725234,83.16152089524026,235.5810731497466,126.74811161754397,286.9338644952357,82.16744164584392,287.02096950840445,121.10305432200245,269.2449428337763,57.46422916943936,264.9532058330358
108.79154782529633,119.4583295999739,115.560655394286,113.38125268348267,103.31806481723603,113.3413066667185,123.46455304355955,117.21009101549276,95.61481636367353,116.69201491336838,135.3198036097609,147.8338285814173,77.15299963120971,146.8498738524245,143.03783865461105,195.87521622187745,67.92212661543509,200.58410923877082,161.33228612189177,151.60435380905622,57.68672490451128,253.2421504528629,122.75320084110665,235.77043942896438,83.61117467780106,235.47808104685166,128.94518694412784,284.95742933958104,75.09193666813788,283.9658187115472,121.45531385090923,270.12882150835475,59.694550078869064,270.2283279956267
108.56647950811154,119.45002117982263,115.49552645125539,112.59483195560061,102.16987600890702,113.71573825864138,124.602465831102,115.98718246487869,95.04539729691511,116.36667515261688,137.4962351982677,149.3531437545251,76.68431607005297,147.8332669654767,142.5536231393124,196.18148228784955,68.36815618927146,201.80200138908452,161.88819194970313,143.89791185130764,57.862526827734484,252.61813371526506,122.79898163750784,236.03656787576114,83.50212884275467,235.62840415060134,128.71594749753123,283.8020233659464,73.8096284085062,283.7976782025834,121.21796578479797,269.5200748867993,59.87131999022862,269.79088317009655
110.39743474899497,120.1336703583647,116.03034672667467,112.77060552659508,103.53066866441408,112.8374134387086,125.06239739244015,116.20576412817722,94.9849815938455,116.31439743416789,136.84085923049284,148.75225472272575,76.07452700825012,146.92001718441483,142.4696215864571,195.40729456144376,67.79490450502821,200.5015736703954,160.10178320759758,144.62217413453646,56.58763410608636,250.0909397022817,122.6985693722548,235.2712440491008,83.94664867897305,234.94144887324452,129.53680680754195,284.44711424211556,70.5409665504884,282.9535496761195,121.33647599426263,268.7626015132469,59.825037297791596,269.1922270115268
108.49637407700317,119.25475483904647,115.52004879810916,112.11842028194683,102.07430407839976,113.17283626070277,124.89438168203274,115.39702921407684,95.07295761409948,115.83408786518218,137.10660005706697,149.6384894923936,76.235468123405,147.5929076147597,142.4036294810923,194.75671670392464,68.05465845501362,201.80448716907003,159.83672554204801,137.8462340727351,57.12282980085717,252.1956880038014,123.86734178379234,235.60207847823966,83.46762645166181,234.77330671008735,127.14254555690147,285.12830900683986,74.65572398279507,283.0044883581538,121.48972195130777,268.04323817226697,58.95060133079619,269.4182633536759
109.85085520680907,119.48897185934305,115.85870311422806,112.24745774664913,102.39435109038287,113.03620939553458,124.11142863564875,115.96011017466252,95.21547373655636,115.98355677124648,137.10560790454062,149.67368551707236,76.03887761548438,146.51086669819787,141.71061079822553,195.05422577483185,67.07299636231848,199.18665367970507,159.43937461694418,138.0650293690107,53.590389346467376,246.76213089633754,123.82907681802196,235.742329767733,82.81340540739238,234.81652670659662,125.735378430209,285.4536807553999,72.51474098583094,283.130561789038,116.35296769386783,267.50990707977655,56.17552055534997,265.94831609967036
108.60838372219074,118.35403214294244,115.60892292528824,111.16136175163754,102.49292711911652,112.21508625711266,124.15315831290114,115.25221186225544,95.29930289927483,115.68595785912802,136.8820904988501,149.31684261257706,76.66942512802189,148.3877684364077,141.47259615823162,193.9087082381638,67.27374214668242,202.18265873935619,157.26570753871638,135.57984920731352,56.31193294976283,250.93775500105133,123.13049347667352,236.09664482266984,83.57787469596902,235.18516627292885,126.78974119455148,284.86642000353095,76.70736742318472,281.96915076263014,122.80253710482955,267.560094790506,58.78345329304938,269.5835566887182
109.05464688155473,116.89667246407836,115.74367881094705,110.35177860748875,101.87627690873117,111.32709459027488,123.8208741499017,114.30467630289401,95.15738508538165,115.51143368118635,136.34560023706214,146.772654342273,76.08974953299335,147.2256201250835,143.542379027506,191.9434588306818,65.82432971459949,200.5559746682633,154.83551562701425,134.47856302769617,54.793914654731246,251.1941584010417,122.83647747347761,234.89598100141865,82.75657211467603,233.8361081727514,123.41669173378492,284.02212779703495,86.37436004889568,287.21382088384144,117.3065280436266,268.1736204080357,57.284330762342606,264.8851325705161
109.59444401686444,118.51329587114833,115.25879337971953,110.68269799289493,102.19850413876836,111.95875895023266,124.07965220801991,113.95150923269804,94.89656313181315,115.92555494975174,136.75515898404984,147.4573959415187,76.90960442190107,148.10884243336923,143.64371521078837,189.17511745685727,66.96288150311179,201.2714075129842,156.14376007204464,134.29225303258517,55.64580618708476,250.99923023725924,122.07054782780064,235.51311952729404,81.84073680413621,234.36923518476215,125.10542803014488,286.03702680384566,72.76788205720129,284.4158190102546,116.84965336304569,266.990324542999,57.375135492933474,268.9291132451861
107.19700584461509,117.62663301496465,114.67786609310181,109.72110896713697,101.26006052331851,110.83194286635629,122.13726463798373,113.7770712178204,94.1167811805639,115.33415942984092,135.75042521620307,146.1935625586972,75.9718719023899,147.0746665578688,142.40811122088544,191.2911513181233,68.0285545475564,198.0294822007556,152.64544292488264,137.6600533089567,55.93074283397289,249.74793716311186,122.21978221306263,235.1929189219846,81.64510381581856,233.51862860419794,122.43182305200206,285.8294206409766,67.47031245102137,281.3724212909733,115.05502134980237,266.85594692197105,57.05588701270803,263.8765947827641
108.6770938385331,117.5961657739629,114.40015943941751,109.75661624616845,101.23493563534836,111.0050138294031,122.42620314352573,113.77566900442174,93.77209576375847,115.62063744380288,135.32685523296018,146.93964713554243,75.99271491801295,148.04457499735838,142.52928366764104,188.90075200431468,67.75785919281411,197.7222368188651,151.55467197416712,136.28243229209966,56.56313048122513,250.6891568767533,121.21972260312968,235.28024640956264,81.41694886730978,234.03622360278513,121.6344733599753,285.5211370053007,67.48566529069201,281.29724793500617,113.1289701188593,266.9838972222352,56.93033235644069,265.0072564916761
107.06327290080777,117.02148255641295,114.2288019088293,109.08261274543604,100.91839662827769,110.23424969587207,122.37681066957687,112.31943769885197,93.2755413538571,114.5720859360409,135.88762162507354,145.61406532270416,75.41231468260794,147.4952748344661,139.8435392100247,194.15078929730697,68.25348408395477,199.81554664315235,150.21621494449437,142.81273884573318,58.12273621187973,252.1251646019233,123.45044444415248,234.82500184932968,82.2196477404003,233.54660942754882,123.67592443191117,285.2555370910046,80.26796579417095,285.57787568069807,115.38621549197356,267.0621603318965,58.40201217873475,264.53821160784975
106.58563261398913,115.66134685964302,113.64739973629507,108.42069255356155,99.8288871556464,109.79804520056248,121.83224626317534,113.53189739433624,93.94425492483589,115.92753555886405,135.9139912270195,149.08097627393406,75.82629678767773,147.60899144988534,140.14637350609556,196.09014908734372,67.70714060502583,199.69315673810945,149.12289140038277,144.85907638998586,56.073255374553696,251.66775794800424,123.23498314235482,237.63581939313258,81.68269870579695,236.41994172958726,124.81664228024572,289.5889948278999,69.13916004497348,286.53104165955017,115.92314174851957,273.7865536802725,56.30744571082719,265.6318916410834
107.38689701284798,114.97473605059398,113.80135331010038,108.63370722380078,99.95819374780439,109.93145696208443,121.78997075334159,113.25065985349678,93.52978739451238,115.33361869242722,135.83740405139332,147.86479025635091,75.54424012560133,147.08710245132806,139.89075013853022,196.1029864479658,67.20846961991619,200.24905640287554,147.7540295148169,145.53219723838592,58.13525808074806,254.10867501346976,123.3346941451062,236.08971437610427,82.6074600152614,235.6716375697202,126.71985379168754,287.7148961643477,69.20659512313391,285.3672605551348,121.15818192092992,269.4651273481577,58.23818905986532,268.05850849957824
107.0007110681588,115.03903775380957,113.3715596808513,108.68690911585364,99.59545933652251,110.13686448237654,121.4686304412237,113.39357159496917,93.42430722401654,115.89124686977414,134.94878312797266,148.9112397601683,76.36934871932162,148.56041505759345,140.10996216650153,196.44944088884296,67.49229745822066,201.20917432025527,147.96001579181168,145.9369924652553,56.20275913306848,252.8799771494193,122.48394632981253,236.24207010017017,82.38276202830949,235.42509236906994,125.67098052380072,287.91093100236606,77.05878310198808,286.95894406889255,115.22864557022643,269.15889937810846,56.86646549885699,266.9749258030347
106.37047701517909,114.61263342403275,112.9285141634478,108.48371574038177,99.63741273155281,109.78273056321605,121.22606973951338,112.75366444688052,92.78657123600829,115.24099638517234,136.0939402059896,146.79885821674375,75.39721888555665,148.315129667061,139.401088671596,195.6450830189467,67.80458393372875,201.73840762714215,148.17519886805877,144.74287603453536,56.7257435091209,253.0848757996959,123.51965098568112,234.85357728185932,83.72249839549119,233.95829224599154,122.45441823519671,286.0523164925114,87.98855832519456,289.15450587558666,114.76488813449684,268.4407667135052,57.79641213092462,266.6855446574525
106.60190436921653,115.60164247497491,112.98940224735989,109.42791508771174,99.48267225577965,110.63727583084135,121.2238525665984,113.44451042296956,93.14329338283376,115.67310678603351,134.26524370601933,149.39797270664866,75.31268738948226,147.09633484806383,139.75634532325012,197.54450919643708,67.39344581651478,200.19738305894646,147.54725962962513,146.2557004893812,54.517510254643675,251.0523668448907,122.8771981754023,235.39302804731005,82.82317036294896,234.66087719725297,126.44796363674696,290.7327804889739,79.45628823139796,291.97024536969906,123.65416487074538,273.88412557406303,55.26908328820451,263.8303979373124
106.95069035998321,115.5591662140945,113.28984753693183,109.34949045894255,99.71308924242052,110.5488366715972,121.07510746285176,113.63516849329899,92.99340385786931,115.77550030261149,134.74097553329847,149.29633443007975,75.30458576340968,148.24505906131282,139.61515684519296,197.13255153356582,67.69735626003273,200.5876954987196,147.33706840046355,146.27132032729688,56.55585705324121,252.28676465020692,123.0255285415808,235.54782371935713,83.44775801099325,234.5360315863194,124.35552579161212,289.93932802771826,76.80484917936762,286.75691850747666,114.97562691514494,269.20193429789765,57.479574644559044,265.87514942129246
106.69443709228771,115.33794766608312,113.12185762188659,109.50080687791865,100.35209164538932,110.23968751432673,121.10031383322166,113.2561523218842,93.03813442567885,115.369191401626,135.9841424675034,148.9760586189781,75.11211374342098,147.70176792948072,139.59591632783955,197.52537399774795,66.64988895966869,199.62966345364424,149.3518354944654,149.75792953317836,54.76048867873729,251.24957025002607,123.34045374799277,235.77503866415768,82.31990426749404,234.33359472766318,124.70508012080411,290.9657565149757,78.6657798656424,291.56317177641904,122.61080007711357,279.8975906134528,56.149375819579234,264.6801149056467
106.55904651561056,115.87645614656122,112.68937184908506,109.80093736870627,99.26694678582714,110.62284042436445,121.07130433731204,113.9070241474191,92.97238964848461,115.75985255456752,135.97872701593045,149.1396156835811,75.49576259825363,147.95900555058532,139.47054630932098,197.553277777738,67.81439097694192,200.37987422149342,148.93037731232693,149.97194760709777,56.011611855659496,252.88092578303778,123.84046414357982,235.77900629880244,82.93335727047645,234.64273183158292,126.1228610537354,290.41581287506784,75.64466873710087,286.789424355269,123.21397073258125,279.6486927582619,56.70257193500367,265.59201257623675
106.31616433586676,115.58129330823814,112.99219423073617,109.88609200008896,100.4638225406334,110.46041271250527,121.1374115899324,113.85722934956358,92.86994081191679,115.66994793532126,136.57318862709388,149.13097505503,74.99029420735602,147.6382441866988,139.4159076687537,197.91606044842837,66.7237974368918,200.4388658862105,151.8972419598802,150.6301340384944,56.3126818454985,252.974986211836,124.21330173794601,235.2547924370822,83.24149394134646,234.7173407447458,125.91905965006521,291.47697481714727,74.02760861738376,288.84950128483644,122.70948842361652,280.67665439464486,57.46421863963786,269.14134496771874
106.1860529293561,115.83057194402295,112.8368901645211,109.63798296498052,99.22882171991085,110.646399153162,121.3438950725199,113.92023118156997,92.89698950325914,115.78594862946812,136.4284052298454,149.29269198446704,75.08496269920902,147.7003028474208,139.95223761002794,197.6660563254896,67.06809715271976,200.21612816159384,151.88396692706013,149.69716031882007,55.586834335692195,251.55283073099153,123.81130769556093,235.0005928452404,83.08881166984675,234.4189220301366,126.45205046694706,290.5521734547316,71.03505689971404,287.1374191889036,122.06680958303392,270.0045193715874,57.564374654630946,269.01425072333257
106.23732606651785,116.16153802117915,113.12206358548285,109.8057930646787,99.26553742284459,111.05309294589848,121.33189843091492,113.8615932875714,93.20218162932848,115.79704408926042,136.5416846494157,148.37433306908133,75.53213406905633,147.7636740129664,138.48230075394102,198.89974822179127,66.59464211528847,198.394248422656,154.64873260155358,152.40487604542392,55.42735595774938,250.53832556551052,123.67828653153242,234.9699845276079,82.97675492865989,234.3520605321984,125.87718749276765,291.4881564301061,71.80184896369246,290.6402581691046,123.48472567944646,279.3465995261437,56.27430790372744,264.3885133889814
106.47011521260649,115.90358398776638,113.02755466178806,110.10024771300105,99.46486402593733,110.75744000609977,121.18428940466832,113.69956518835298,93.18763541163574,115.53806677381074,136.48709434488296,148.4399310690126,75.46134976659062,147.72784377156407,138.43485935645342,198.76773700276317,66.6318787016333,198.00259774001896,154.4994668959178,152.34671617978165,55.459656471614565,250.46801893257677,123.96553130329617,234.8858988400131,83.08930700825003,234.35674731751553,126.51661231946122,291.0908831833416,72.04916350222068,290.61995102535684,123.61273081274722,279.09649328855204,56.3767172713419,264.2692859296153
